ano,codigo_da_ies,nome_da_ies,sigla_da_ies,organizacao_academica,categoria_administrativa,codigo_do_curso,codigo_da_area,area_de_avaliacao,modalidade_de_ensino,codigo_do_municipio,municipio_do_curso,sigla_da_uf,no_de_concluintes_inscritos,no_de_concluintes_participantes,nota_bruta_fg,nota_padronizada_fg,nota_bruta_ce,nota_padronizada_ce,conceito_enade_(continuo),concluintes_participantes_com_nota_no_enem,proporcao_de_concluintes_participantes_com_nota_no_enem,nota_bruta_idd,nota_padronizada_idd,nota_bruta_organizacao_didatico-pedagogica,nota_padronizada_organizacao_didatico-pedagogica,nota_bruta_infraestrutura_e_instalacoes_fisicas,nota_padronizada_infraestrutura_e_instalacoes_fisicas,nota_bruta_oportunidade_de_ampliacao_da_formacao,nota_padronizada_oportunidade_de_ampliacao_da_formacao,nota_bruta_mestres,nota_padronizada_mestres,nota_bruta_doutores,nota_padronizada_doutores,nota_bruta_regime_de_trabalho,nota_padronizada_regime_de_trabalho,cpc_(continuo),cpc_(faixa)
2018,2497,CENTRO UNIVERSITÁRIO ATENEU,0,Centro Universitário,Privada com fins lucrativos,1136671,86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,Educação Presencial,2304400,FORTALEZA,CE,36,33,40.20606061,2.775085063,42.52424242,2.074005724,2.249275558,22,0.666666667,-1.036703565,2.132051062,5.908395,4.812518113,5.943355,4.891026107,5.846561,4.799065354,0.8571429,4.071428887,0.1428571,0.7142855,1.0,5.0,2.709039773,3
2018,2098,FACULDADE EXCELÊNCIA,FAEX,Faculdade,Privada sem fins lucrativos,1136729,38,SERVIÇO SOCIAL,Educação Presencial,2307700,MARANGUAPE,CE,25,19,36.78421053,1.65297386,35.15263158,1.260860222,1.358888632,10,0.526315789,1.557874765,3.161886276,5.257288,3.169146713,4.595743,2.287230487,3.538095,1.704382109,0.5,0.833333333,0.5,2.5,1.0,5.0,2.585595004,3
2018,2783,FACULDADE DE TECNOLOGIA DO NORDESTE,FATENE,Faculdade,Privada com fins lucrativos,1136942,1,ADMINISTRAÇÃO,Educação Presencial,2304400,FORTALEZA,CE,34,29,41.72413793,2.360468744,33.57931034,2.003368048,2.092643222,17,0.586206897,-0.793766115,2.221702773,5.660342,4.294819093,5.727348,4.486657524,5.303533,4.062448341,0.8571429,4.09090938,0.1428571,0.7142855,0.6666667,3.214285829,2.499162597,3
2018,2484,FACULDADE PROCESSUS,PFD,Faculdade,Privada sem fins lucrativos,1136978,100,ADMINISTRAÇÃO PÚBLICA,Educação Presencial,5300108,BRASILIA,DF,31,27,45.25925926,1.219978727,37.11481481,1.266238464,1.25467353,12,0.444444444,1.186060353,3.376728733,4.671977,1.717822507,4.825245,2.664383441,3.985714,2.727921398,1.0,5.0,0.8333333,4.090908942,1.0,5.0,3.126679999,4
2018,15873,Faculdade Itaquá,UNEITAQUÁ,Faculdade,Privada com fins lucrativos,1137483,1,ADMINISTRAÇÃO,Educação Presencial,0,ITAQUAQUECETUBA,SP,3,3,41.0,2.270280849,34.56666667,2.146400351,2.177370476,1,0.333333333,0.0,-,5.823529,4.633619759,5.558824,4.169364684,4.742857,3.307692246,1.0,5.0,0.2727273,1.3636365,1.0,5.0,2.790781259,3
2018,17,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,UFU,Universidade,Pública Federal,1137878,100,ADMINISTRAÇÃO PÚBLICA,Educação a Distância,3170107,UBERLANDIA,MG,13,9,44.22222222,1.098998492,37.88888889,1.36333409,1.29725019,4,0.444444444,-0.288563755,2.288063803,5.172386,3.011891567,5.093873,3.287863779,4.181428,2.996788117,1.0,5.0,0.9333333,4.636363468,1.0,5.0,2.970931649,4
2018,1041,UNIVERSIDADE DO VALE DO TAQUARI,UNIVATES,Universidade,Privada sem fins lucrativos,1138323,83,TECNOLOGIA EM DESIGN DE MODA,Educação Presencial,4311403,LAJEADO,RS,4,3,52.56666667,4.152286454,55.4,4.146656816,4.148064225,3,1.0,9.349158568,5,5.897058,4.765532391,6,5.0,5.964286,4.953161967,0.8571429,4.00000028,0.2142857,1.46103893,0.8571429,4.107143125,4.138048418,5
2018,15859,Faculdade Católica Paulista,FACAP,Faculdade,Privada sem fins lucrativos,1138327,22,CIÊNCIAS CONTÁBEIS,Educação Presencial,3529005,MARILIA,SP,18,15,43.51333333,2.795907231,38.64666667,2.709194867,2.730872958,6,0.4,3.464103562,3.925083518,5.070939,3.193363526,5.216667,3.571939809,3.924127,2.343085251,0.75,3.482142835,0.25,1.25,0.5625,2.539062531,3.035720612,4
2018,2,UNIVERSIDADE DE BRASÍLIA,UNB,Universidade,Pública Federal,1138344,38,SERVIÇO SOCIAL,Educação Presencial,5300108,BRASILIA,DF,74,66,53.57575758,3.921693061,60.27575758,4.067598545,4.031122174,51,0.772727273,0.239082401,2.614080038,4.449145,1.177000003,4.195839,1.514688581,3.297136,1.381823444,0.9736842,4.780701667,0.8245614,4.122807,1.0,5.0,3.271681138,4
2018,2,UNIVERSIDADE DE BRASÍLIA,UNB,Universidade,Pública Federal,1138345,29,TURISMO,Educação Presencial,5300108,BRASILIA,DF,74,59,57.26440678,3.716806795,57.3779661,4.143954068,4.03716725,43,0.728813559,-0.676054781,1.833887031,4.406421,0.9363729,4.434304,2.09502522,4.006487,2.042590279,0.984127,4.821428732,0.7777778,3.888889,1.0,5.0,2.995278401,4
2018,605,UNIVERSIDADE MUNICIPAL DE SÃO CAETANO DO SUL,USCS,Universidade,Pública Municipal,1138813,93,TECNOLOGIA EM GESTÃO COMERCIAL,Educação Presencial,3548807,SAO CAETANO DO SUL,SP,18,16,37.03125,1.879394116,40.2,2.067973578,2.020828712,3,0.1875,0.0,-,5.144958,3.268620727,4.997289,2.722971282,4.428571,2.601743915,0.88,4.152941137,0.2,1.0,0.24,0.752940977,2.075735667,3
2018,1041,UNIVERSIDADE DO VALE DO TAQUARI,UNIVATES,Universidade,Privada sem fins lucrativos,1138814,86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,Educação Presencial,4311403,LAJEADO,RS,16,15,40.18,2.770911831,51.54,3.66548985,3.441845345,8,0.533333333,2.003103254,2.924425985,4.823774,2.592696137,5.332962,3.716749448,5.300952,4.084568056,0.9166667,4.458333572,0.5833333,2.9166665,0.9583333,4.761904571,3.323339884,4
2018,2950,Centro Universitário FADERGS,FADERGS,Centro Universitário,Privada com fins lucrativos,1138871,84,TECNOLOGIA EM MARKETING,Educação Presencial,4314902,PORTO ALEGRE,RS,40,35,43.96285714,2.808321525,54.10571429,3.201459697,3.103175154,15,0.428571429,0.218488691,2.82932609,4.87808,2.716155262,5.099097,3.137591988,5.026898,3.715272763,0.9473684,4.5789472,0.4210526,2.105263,0.7894737,3.596491333,2.993319565,4
2018,1427,CENTRO UNIVERSITÁRIO DA SERRA GAÚCHA,FSG,Centro Universitário,Privada com fins lucrativos,1138914,803,JORNALISMO,Educação Presencial,4305108,CAXIAS DO SUL,RS,5,4,58.2,3.280394796,59.05,3.804923866,3.673791599,1,0.25,0.0,-,4.413235,1.742148997,4.38897,2.309635634,4.004762,2.141449426,1.0,5.0,0.3529412,1.764706,0.5294118,2.093425789,3.116977406,4
2018,1427,CENTRO UNIVERSITÁRIO DA SERRA GAÚCHA,FSG,Centro Universitário,Privada com fins lucrativos,1138915,804,PUBLICIDADE E PROPAGANDA,Educação Presencial,4305108,CAXIAS DO SUL,RS,10,10,36.17,0.811670251,42.61,1.442851893,1.285056482,3,0.3,-7.675640363,0,4.361397,1.760901348,4.593064,2.482325371,4.26455,2.695722511,1.0,5.0,0.3333333,1.754385789,0.5333334,2.08333375,1.374996128,2
2018,11563,FACULDADE DE TECNOLOGIA DA SERRA GAÚCHA - CAXIAS DO SUL,0,Faculdade,Privada com fins lucrativos,1138916,87,TECNOLOGIA EM GESTÃO FINANCEIRA,Educação Presencial,4305108,CAXIAS DO SUL,RS,8,4,31.8,1.157082749,51.325,3.814615147,3.150232047,2,0.5,3.788747448,3.406875414,6,5.0,6,5.0,5.964286,4.957425412,0.8125,3.812500024,0.25,1.25,0.6875,3.124999925,3.279200936,4
2018,1986,CENTRO UNIVERSITÁRIO ESTÁCIO JUIZ DE FORA - ESTÁCIO JUIZ DE FORA,0,Centro Universitário,Privada com fins lucrativos,1139033,18,PSICOLOGIA,Educação Presencial,3136702,JUIZ DE FORA,MG,113,106,47.73490566,2.268323314,45.91509434,2.157397722,2.18512912,81,0.764150943,-0.004340458,2.638452422,5.366844,3.478541913,5.322521,3.651535665,4.975616,3.445603937,0.95,4.52500001,0.6,3.0,0.9,4.291666614,3.001341694,4
2018,2886,FACULDADE ZUMBI DOS PALMARES,FAZP,Faculdade,Privada sem fins lucrativos,1139043,86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,Educação Presencial,3550308,SAO PAULO,SP,32,22,31.51363636,1.383118106,35.31363636,0.801171468,0.946658127,8,0.363636364,-3.814634421,1.407938355,4.531053,1.993603451,4.111753,1.36738236,3.411905,1.610783755,0.5,1.75000013,0.0,0.0,0.0,0.0,1.07151903,2
2018,1388,FACULDADE SUMARÉ,ISES,Centro Universitário,Privada com fins lucrativos,1139045,22,CIÊNCIAS CONTÁBEIS,Educação Presencial,3550308,SAO PAULO,SP,45,40,40.285,2.33345839,33.4075,1.820964364,1.949087871,18,0.45,-0.760805649,2.152232988,5.938526,4.880458688,5.941091,4.892605574,5.820598,4.770382957,0.72,3.299999976,0.28,1.4,0.96,4.775000003,2.688648373,3
2018,2835,CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU,UNINASSAU,Centro Universitário,Privada com fins lucrativos,1139341,86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,Educação Presencial,2611606,RECIFE,PE,19,19,29.05789474,0.989866339,44.32631579,2.392112231,2.041550758,7,0.368421053,0.422483378,2.512411792,5.485101,3.946190314,5.526747,4.089553858,4.745865,3.357658929,1.0,5.0,0.6,3.0,0.8,3.857142857,2.986323433,4
2018,15497,UNIVERSIDADE DA INTEGRAÇÃO INTERNACIONAL DA LUSOFONIA AFRO-BRASILEIRA,UNILAB,Universidade,Pública Federal,1139343,100,ADMINISTRAÇÃO PÚBLICA,Educação Presencial,2311603,REDENCAO,CE,77,73,52.42054795,2.055411173,40.83835616,1.733299164,1.813827166,42,0.575342466,0.385076253,2.785389358,4.851289,2.181527419,4.602096,2.146458973,4.047835,2.813261586,0.9473684,3.68421,0.8947368,4.425837112,1.0,5.0,2.99411207,4
2018,830,UNIVERSIDADE FEDERAL DO AMAPÁ,UNIFAP,Universidade,Pública Federal,1139493,81,RELAÇÕES INTERNACIONAIS,Educação Presencial,1600303,MACAPA,AP,71,63,64.16190476,2.932871262,39.59047619,2.439858848,2.563111952,58,0.920634921,-0.455899126,1.930961195,3.671741,0.570615521,3.094595,0.0,3.429105,1.463756494,0.8928571,2.933672968,0.3928571,1.9642855,1.0,5.0,2.157517183,3
2018,830,UNIVERSIDADE FEDERAL DO AMAPÁ,UNIFAP,Universidade,Pública Federal,1139496,803,JORNALISMO,Educação Presencial,1600303,MACAPA,AP,69,60,49.86666667,2.084043667,46.945,1.919208272,1.96041712,52,0.866666667,-0.463855116,2.322926367,5.060971,3.072041815,4.3937,2.31753457,4.209104,2.434207454,0.8,3.0,0.5333334,2.666667,1.0,5.0,2.612242753,3
2018,829,UNIVERSIDADE DO TOCANTINS,UNITINS,Universidade,Pública Estadual,1139597,38,SERVIÇO SOCIAL,Educação Presencial,1721000,PALMAS,TO,33,32,42.109375,2.372461043,47.325,2.620748833,2.558676886,25,0.78125,-0.217876565,2.424266252,5.577652,3.958873394,5.263381,3.576985861,5.185642,3.909863381,0.8333333,3.611110833,0.3,1.5,1.0,5.0,2.80457326,3
2018,605,UNIVERSIDADE MUNICIPAL DE SÃO CAETANO DO SUL,USCS,Universidade,Pública Municipal,1139615,87,TECNOLOGIA EM GESTÃO FINANCEIRA,Educação Presencial,3548807,SAO CAETANO DO SUL,SP,27,25,28.676,0.675119215,26.448,1.119521255,1.008420745,15,0.6,-3.173310763,1.490219542,4.884396,2.915904936,4.961145,3.079156811,4.274359,2.942866795,0.9130435,4.449275511,0.2173913,1.0869565,0.2608696,0.565217423,1.708613814,2
2018,1910,FACULDADE UNINASSAU LAURO DE FREITAS,0,Faculdade,Privada com fins lucrativos,1139649,93,TECNOLOGIA EM GESTÃO COMERCIAL,Educação Presencial,2919207,LAURO DE FREITAS,BA,9,7,47.74285714,3.318417063,57.62857143,4.296216249,4.051766453,6,0.857142857,5.206099025,3.549203947,5.933824,4.865999852,5.946232,4.877899734,5.875,4.809229682,0.9333333,4.529411507,0.6,3.0,0.7333333,3.509803665,3.834591528,4
2018,1055,Centro Universitário Maurício de Nassau de Salvador,Uninassau Salvador,Centro Universitário,Privada sem fins lucrativos,1139668,94,TECNOLOGIA EM LOGÍSTICA,Educação Presencial,2927408,SALVADOR,BA,12,7,38.37142857,2.255639098,51.32857143,3.830778048,3.436993311,5,0.714285714,3.388762589,3.248470529,6,5.0,6,5.0,6,5.0,0.9,4.333333333,0.4,2.0,0.8,3.857142857,3.488649062,4
2018,1042,UNIVERSIDADE POSITIVO,UP,Universidade,Privada com fins lucrativos,1139693,26,DESIGN,Educação Presencial,4106902,CURITIBA,PR,26,26,58.35384615,3.634963005,48.59230769,2.624245,2.876924501,19,0.730769231,1.228686754,3.029214214,4.98103,3.265653547,5.198677,3.656466792,4.239619,2.530144826,0.9090909,4.242424167,0.4545455,2.2727275,0.9393939,4.621211875,3.13229268,4
2018,1185,CENTRO UNIVERSITÁRIO JORGE AMADO,UNIJORGE,Centro Universitário,Privada com fins lucrativos,1139761,1,ADMINISTRAÇÃO,Educação Presencial,2927408,SALVADOR,BA,142,128,38.15390625,1.915813569,30.4765625,1.553891846,1.644372277,106,0.828125,-0.395261508,2.387321765,4.971536,2.864754616,4.879309,2.889990564,4.388077,2.830103821,0.9047619,4.393939375,0.7301587,3.6507935,0.8571429,4.23469408,2.789312327,3
2018,1185,CENTRO UNIVERSITÁRIO JORGE AMADO,UNIJORGE,Centro Universitário,Privada com fins lucrativos,1139770,22,CIÊNCIAS CONTÁBEIS,Educação Presencial,2927408,SALVADOR,BA,30,28,39.74642857,2.256309686,29.82857143,1.214204983,1.474731158,18,0.642857143,-1.923069442,1.664525471,5.255206,3.551686051,5.181848,3.50846281,4.686535,3.318893048,0.9130435,4.472049814,0.6956522,3.478261,0.8695652,4.266304259,2.579417772,3
2018,1058,Estácio FIB - Centro Universitário Estácio da Bahia,Estácio FIB,Centro Universitário,Privada com fins lucrativos,1139782,1,ADMINISTRAÇÃO,Educação Presencial,2927408,SALVADOR,BA,74,71,40.02816901,2.149243977,34.67746479,2.162451001,2.159149245,46,0.647887324,-0.530934281,2.330935998,5.285945,3.517514815,5.224627,3.540146796,4.615278,3.135951297,0.8888889,4.292929376,0.4444444,2.222222,0.8888889,4.404761943,2.752537331,3
2018,1185,CENTRO UNIVERSITÁRIO JORGE AMADO,UNIJORGE,Centro Universitário,Privada com fins lucrativos,1139904,87,TECNOLOGIA EM GESTÃO FINANCEIRA,Educação Presencial,2927408,SALVADOR,BA,17,10,34.2,1.527349229,31.29,1.644087908,1.614903238,4,0.4,-3.875893889,1.296798281,5.738095,4.510726998,5.789325,4.610461865,5.625,4.552963246,1.0,5.0,1.0,5.0,0.8,3.799999952,2.869511742,3
2018,1185,CENTRO UNIVERSITÁRIO JORGE AMADO,UNIJORGE,Centro Universitário,Privada com fins lucrativos,1139907,94,TECNOLOGIA EM LOGÍSTICA,Educação Presencial,2927408,SALVADOR,BA,70,56,40.18392857,2.528715635,37.90357143,1.81096862,1.990405374,32,0.571428571,-0.65864756,2.218346068,4.936819,3.008506705,5.13677,3.401425926,4.661824,3.239058133,0.9259259,4.506172667,0.7777778,3.888889,0.9259259,4.576719429,2.915738208,3
2018,494,UNIVERSIDADE DO SUL DE SANTA CATARINA,UNISUL,Universidade,Privada sem fins lucrativos,1139921,13,CIÊNCIAS ECONÔMICAS,Educação a Distância,2507507,TUBARAO,SC,52,30,56.74,3.101291638,33.69666667,2.230148709,2.447934442,5,0.166666667,0.0,-,4.144924,1.887164939,4.507205,2.312045096,4.127591,2.572803238,0.9583333,4.490740322,0.25,1.25,0.7083333,2.84420269,2.405444375,3
2018,1058,Estácio FIB - Centro Universitário Estácio da Bahia,Estácio FIB,Centro Universitário,Privada com fins lucrativos,1139927,94,TECNOLOGIA EM LOGÍSTICA,Educação Presencial,2927408,SALVADOR,BA,17,12,32.05,1.303234231,32.51666667,1.000501505,1.076184686,6,0.5,-0.917175976,2.152546845,5.198979,3.499570675,5.369746,3.832862963,4.868537,3.511077342,0.7777778,3.518518667,0.3333333,1.6666665,0.7777778,3.730158857,2.304167005,3
2018,1058,Estácio FIB - Centro Universitário Estácio da Bahia,Estácio FIB,Centro Universitário,Privada com fins lucrativos,1139928,86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,Educação Presencial,2927408,SALVADOR,BA,33,24,36.2875,2.147583836,42.60833333,2.088849662,2.103533205,16,0.666666667,-0.609245044,2.243475055,5.312679,3.593305625,5.261554,3.579374433,4.610016,3.179759107,0.9285714,4.535714119,0.3571429,1.7857145,0.7142857,3.367346857,2.59447028,3
2018,1153,UNIVERSIDADE CÂNDIDO MENDES,UCAM,Universidade,Privada sem fins lucrativos,1139946,1,ADMINISTRAÇÃO,Educação Presencial,3304557,RIO DE JANEIRO,RJ,45,43,39.12093023,2.036251753,33.79302326,2.034327337,2.034808441,19,0.441860465,-1.443826126,1.951537053,5.219463,3.379488221,5.105036,3.314983804,4.405814,2.85398055,0.7160494,3.193041669,0.2222222,1.111111,0.6049383,2.88359796,2.202974599,3
2018,221,UNIVERSIDADE CRUZEIRO DO SUL,UNICSUL,Universidade,Privada com fins lucrativos,1139961,103,TECNOLOGIA EM DESIGN DE INTERIORES,Educação Presencial,3550308,SAO PAULO,SP,24,23,42.36956522,2.601647465,44.46086957,1.770264365,1.97811014,16,0.695652174,-1.903497349,1.270099176,4.677655,2.220121156,4.939103,2.959194941,4.239881,2.875718375,0.8888889,3.950617459,0.5555556,2.777778,0.8888889,4.259259333,2.258925992,3
2018,221,UNIVERSIDADE CRUZEIRO DO SUL,UNICSUL,Universidade,Privada com fins lucrativos,1139962,104,TECNOLOGIA EM DESIGN GRÁFICO,Educação Presencial,3550308,SAO PAULO,SP,76,70,46.01285714,2.204916625,50.34857143,2.333211311,2.30113764,51,0.728571429,0.142240148,2.958654391,4.751748,2.328541087,4.716612,2.650014832,3.803523,1.836395046,1.0,5.0,0.75,4.374999781,1.0,5.0,3.255057731,4
2018,577,UNIVERSIDADE FEDERAL DE ALAGOAS,UFAL,Universidade,Pública Federal,1139972,26,DESIGN,Educação Presencial,2704302,MACEIO,AL,70,57,51.77368421,2.915255599,51.03333333,3.043138568,3.011167826,54,0.947368421,0.169084094,2.559936397,4.755243,2.869308487,4.392296,2.181062565,3.826606,1.893582451,0.8809524,4.007936667,0.547619,2.738095,1.0,5.0,2.95611163,4
2018,577,UNIVERSIDADE FEDERAL DE ALAGOAS,UFAL,Universidade,Pública Federal,1140063,100,ADMINISTRAÇÃO PÚBLICA,Educação a Distância,2704302,MACEIO,AL,3,1,,,,,-,0,0.0,0.0,-,5.420168,3.652661457,5.080392,3.256574641,3.059524,1.455546061,0.8,0.0,0.4,1.727272846,1.0,5.0,-,SC
2018,1185,CENTRO UNIVERSITÁRIO JORGE AMADO,UNIJORGE,Centro Universitário,Privada com fins lucrativos,1140203,87,TECNOLOGIA EM GESTÃO FINANCEIRA,Educação a Distância,2927408,SALVADOR,BA,15,9,40.11111111,2.439301854,40.6,2.65270326,2.599352909,1,0.111111111,0.0,-,5,3.131868419,5.114432,3.362584518,3.981217,2.5934128,1.0,5.0,0.8823529,4.4117645,1.0,5.0,3.309263452,4
2018,1185,CENTRO UNIVERSITÁRIO JORGE AMADO,UNIJORGE,Centro Universitário,Privada com fins lucrativos,1140240,84,TECNOLOGIA EM MARKETING,Educação a Distância,2927408,SALVADOR,BA,16,6,41.8,2.515779982,41.9,1.367392938,1.654489699,2,0.333333333,-0.222108284,2.719449454,5.179298,3.329331909,5.453456,3.870147037,4.929167,3.586244482,1.0,5.0,0.875,4.375,0.9375,4.583333333,3.190568606,4
2018,1185,CENTRO UNIVERSITÁRIO JORGE AMADO,UNIJORGE,Centro Universitário,Privada com fins lucrativos,1140245,38,SERVIÇO SOCIAL,Educação Presencial,2927408,SALVADOR,BA,193,155,38.38129032,1.868756574,41.87741935,2.012148878,1.976300802,94,0.606451613,-0.063422174,2.488424251,5.42128,3.573402054,5.08771,3.237621391,4.199084,2.589212017,0.9545454,4.621211667,0.8181818,4.090909,0.9090909,4.431818125,3.053438757,4
2018,4597,FACULDADE FUTURA,0,Faculdade,Privada sem fins lucrativos,1140276,22,CIÊNCIAS CONTÁBEIS,Educação Presencial,3557105,VOTUPORANGA,SP,9,8,41.35,2.486016371,30.425,1.315321455,1.607995184,3,0.375,-5.605070967,0.119489109,5.131894,3.311895599,4.942472,3.072066876,4.279762,2.798263326,0.9090909,4.448051885,0.2727273,1.3636365,0.9090909,4.488636319,1.710169412,2
2018,4597,FACULDADE FUTURA,0,Faculdade,Privada sem fins lucrativos,1140279,86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,Educação Presencial,3557105,VOTUPORANGA,SP,52,34,30.92647059,1.289091937,38.94705882,1.442552308,1.404187215,18,0.529411765,-3.148941452,1.581462018,4.787197,2.517836413,4.517843,2.148620036,3.403822,1.600198736,1.0,5.0,0.6666667,3.3333335,1.0,5.0,2.420622875,3
2018,4597,FACULDADE FUTURA,0,Faculdade,Privada sem fins lucrativos,1140280,94,TECNOLOGIA EM LOGÍSTICA,Educação Presencial,3557105,VOTUPORANGA,SP,6,5,39.2,2.380474086,36.12,1.542627884,1.752089434,1,0.2,0.0,-,4.376471,1.958893061,3.988011,1.274094444,3.359524,1.525326462,1.0,5.0,0.0,0.0,1.0,5.0,1.962404052,3
2018,15894,SOBRESP - Faculdade de Ciências da Saúde,SOBRESP,Faculdade,Privada com fins lucrativos,1140610,1,ADMINISTRAÇÃO,Educação Presencial,4316907,SANTA MARIA,RS,30,30,47.03333333,3.021703482,40.07666667,2.944600527,2.963876265,27,0.9,0.895628934,2.92381738,5.623529,4.218389788,5.508366,4.074363603,4.779127,3.356517242,0.8947368,4.330143285,0.2105263,1.0526315,0.6315789,3.026315465,2.929750813,3
2018,441,UNIVERSIDADE DO CONTESTADO,UNC,Universidade,Privada sem fins lucrativos,1140612,1,ADMINISTRAÇÃO,Educação a Distância,4202008,MAFRA,SC,127,97,35.44226804,1.57809208,29.62783505,1.430941864,1.467729418,24,0.24742268,-0.819690703,2.210928483,4.767214,2.440551525,4.885955,2.902503489,3.670968,1.864764857,1.0,5.0,0.0714286,0.357143,1.0,5.0,2.245727963,3
2018,441,UNIVERSIDADE DO CONTESTADO,UNC,Universidade,Privada sem fins lucrativos,1141000,22,CIÊNCIAS CONTÁBEIS,Educação a Distância,4202008,MAFRA,SC,79,46,37.80434783,1.978112581,29.66956522,1.18724761,1.384963853,6,0.130434783,0.0,-,4.819344,2.704116099,5.035326,3.241344949,3.937893,2.360704387,1.0,5.0,0.0714286,0.357143,1.0,5.0,1.989195134,3
2018,3160,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS",IFAL,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1141424,100,ADMINISTRAÇÃO PÚBLICA,Educação a Distância,2704302,MACEIO,AL,71,66,46.92727273,1.414568365,41.63181818,1.832826708,1.728262122,25,0.378787879,2.297367871,4.197169355,4.725735,1.856841918,4.311852,1.472808321,2.621248,0.853454079,0.8,0.0,0.1333333,0.272727263,0.2666667,0.0,2.0898107,3
2018,1672,INSTITUTO ESPERANÇA DE ENSINO SUPERIOR,IESPES,Faculdade,Privada sem fins lucrativos,1141863,22,CIÊNCIAS CONTÁBEIS,Educação Presencial,1506807,SANTAREM,PA,21,20,40.35,2.342769441,31.35,1.47214281,1.689799467,14,0.7,-0.059509077,2.446510081,5.73781,4.490149713,5.794801,4.625910662,5.639098,4.538080679,0.3636364,1.136363802,0.0,0.0,0.8181818,3.977272638,2.259269933,3
2018,16194,Faculdade Gran Tietê,FGT,Faculdade,Privada com fins lucrativos,1142392,1,ADMINISTRAÇÃO,Educação Presencial,0,BARRA BONITA,SP,18,12,42.70833333,2.483045545,34.49166667,2.135535558,2.222413054,7,0.583333333,0.303729352,2.677823204,5.996732,4.993215142,5.996732,4.99384709,6,5.0,1.0,5.0,0.4210526,2.105263,1.0,5.0,3.196693672,4
2018,47,UNIVERSIDADE ESTADUAL DE GOIÁS,UEG,Universidade,Pública Estadual,1142406,94,TECNOLOGIA EM LOGÍSTICA,Educação Presencial,5220454,SENADOR CANEDO,GO,28,23,44.4,3.163921254,42.92173913,2.565958746,2.715449373,11,0.47826087,1.163904948,2.682212059,5.044706,3.210594814,4.673745,2.543972222,4.481524,3.001796503,0.4545455,1.363636667,0.1818182,0.909091,1.0,5.0,2.53853863,3
2018,730,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,UEPG,Universidade,Pública Estadual,1142486,100,ADMINISTRAÇÃO PÚBLICA,Educação a Distância,4107603,PONTA GROSSA,PR,82,76,47.63684211,1.497346383,39.18552632,1.525977211,1.518819504,9,0.118421053,0.0,-,4.736589,1.884910609,4.820298,2.652901551,3.616698,2.220976973,1.0,5.0,0.3333333,1.363636314,1.0,5.0,2.119433972,3
2018,316,UNIVERSIDADE NOVE DE JULHO,UNINOVE,Universidade,Privada sem fins lucrativos,1142604,105,TECNOLOGIA EM GESTÃO DA QUALIDADE,Educação a Distância,3550308,SAO PAULO,SP,86,81,35.77901235,2.111575049,43.14320988,1.850640487,1.915874128,10,0.12345679,0.0,-,5.362253,3.634164739,5.386114,3.584140723,4.948795,3.258358497,1.0,5.0,0.7142857,4.017857012,0.7142857,2.946428546,2.785619817,3
2018,316,UNIVERSIDADE NOVE DE JULHO,UNINOVE,Universidade,Privada sem fins lucrativos,1143200,85,TECNOLOGIA EM PROCESSOS GERENCIAIS,Educação a Distância,3550308,SAO PAULO,SP,84,76,41.86315789,2.547016642,43.62631579,2.43304706,2.461539456,13,0.171052632,0.0,-,5.305202,3.466030469,5.358072,3.700859876,4.933839,3.476912857,0.8571429,3.928571804,0.7142857,3.5714285,0.7142857,3.428571334,2.973264812,4
2018,125,CENTRO UNIVERSITÁRIO DE ARARAS -,UNAR,Centro Universitário,Privada sem fins lucrativos,1143419,1,ADMINISTRAÇÃO,Educação a Distância,3503307,ARARAS,SP,13,10,47.36,3.062388243,33.21,1.949868306,2.22799829,2,0.2,-22.17139827,0,4.287377,1.444338007,4.600798,2.365616906,3.302381,1.368590087,0.9545454,4.71074346,0.2727273,1.3636365,0.8181818,4.025973894,1.566219883,2
2018,125,CENTRO UNIVERSITÁRIO DE ARARAS -,UNAR,Centro Universitário,Privada sem fins lucrativos,1143420,22,CIÊNCIAS CONTÁBEIS,Educação a Distância,3503307,ARARAS,SP,14,12,53.29166667,4.196623465,45.01666667,3.789143009,3.891013123,2,0.166666667,0.0,-,4.441775,1.96990174,4.928475,3.046549556,3.409091,1.683889459,1.0,5.0,0.3333333,1.6666665,1.0,5.0,3.482224537,4
